搜尋關鍵字,校系名稱及代碼,招生名額,性別要求,預計甄試人數,原住民外加名額,離島外加名額,願景計畫外加名額,甄試費,指定項目甄試日期,類別,術科考試,扶弱措施,科系校系分則網址,大學問網址
電機工程學系甲組、電機,國立陽明交通大學電機工程學系甲組(電資國際組)(013012),8,不要求,48,無,無,無,800,112.05.19,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013012.htm?v=1.0,https://www.unews.com.tw/
電機工程學系乙組、電機,國立陽明交通大學電機工程學系乙組(電機工程組)(013022),113,不要求,339,1,無,無,800,112.05.19、112.05.26,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013022.htm?v=1.0,https://www.unews.com.tw/
電機工程學系丙組、電機,國立陽明交通大學電機工程學系丙組(醫學電資組)(013032),8,不要求,48,無,無,無,800,112.05.26,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013032.htm?v=1.0,https://www.unews.com.tw/
光電工程學系,國立陽明交通大學光電工程學系(013042),19,不要求,57,1,無,無,1000,112.05.25,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013042.htm?v=1.0,https://www.unews.com.tw/
資訊工程學系、資工,國立陽明交通大學資訊工程學系(甲組)(013052),5,不要求,50,無,無,無,1000,112.05.20,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013052.htm?v=1.0,https://www.unews.com.tw/
資訊工程學系、資工,國立陽明交通大學資訊工程學系(乙組)(013062),108,不要求,324,無,1,無,1000,112.05.20,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013062.htm?v=1.0,https://www.unews.com.tw/
資訊工程學系、資工、apcs,國立陽明交通大學資訊工程學系(APCS組)(013072),5,不要求,45,無,無,無,1000,112.05.24,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013072.htm?v=1.0,https://www.unews.com.tw/
奈米科學及工程學士學位學程甲組,國立陽明交通大學奈米科學及工程學士學位學程甲組(主修半導體)(013082),16,不要求,48,無,無,無,1000,112.05.19,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013082.htm?v=1.0,https://www.unews.com.tw/
奈米科學及工程學士學位學程乙組,國立陽明交通大學奈米科學及工程學士學位學程乙組(主修奈米)(013092),17,不要求,51,無,無,無,1000,112.05.19,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013092.htm?v=1.0,https://www.unews.com.tw/
材料科學與工程學系,國立陽明交通大學材料科學與工程學系(013102),25,不要求,75,1,無,無,1000,112.05.27,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013102.htm?v=1.0,https://www.unews.com.tw/
機械工程學系、機械,國立陽明交通大學機械工程學系(013112),53,不要求,159,無,無,無,1000,112.05.21,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013112.htm?v=1.0,https://www.unews.com.tw/
土木工程學系、土木,國立陽明交通大學土木工程學系(甲組)(013122),19,不要求,57,2,1,無,800,112.05.19,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013122.htm?v=1.0,https://www.unews.com.tw/
土木工程學系、土木,國立陽明交通大學土木工程學系(乙組)(013132),30,不要求,90,無,無,無,800,112.05.19,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013132.htm?v=1.0,https://www.unews.com.tw/
理學院科學學士學位學程,國立陽明交通大學理學院科學學士學位學程(甲組)(013142),4,不要求,20,無,無,無,1300,112.05.26,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013142.htm?v=1.0,https://www.unews.com.tw/
理學院科學學士學位學程,國立陽明交通大學理學院科學學士學位學程(乙組)(013152),4,不要求,20,無,無,無,1300,112.05.26,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013152.htm?v=1.0,https://www.unews.com.tw/
理學院科學學士學位學程,國立陽明交通大學理學院科學學士學位學程(丙組)(013162),4,不要求,20,無,無,無,1300,112.05.26,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013162.htm?v=1.0,https://www.unews.com.tw/
電子物理學系光電與奈米科學組,國立陽明交通大學電子物理學系光電與奈米科學組(013172),13,不要求,46,無,無,無,1000,112.05.19,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013172.htm?v=1.0,https://www.unews.com.tw/
電子物理學系電子物理組,國立陽明交通大學電子物理學系電子物理組(013182),13,不要求,46,無,無,無,1000,112.05.19,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013182.htm?v=1.0,https://www.unews.com.tw/
應用化學系,國立陽明交通大學應用化學系(013192),23,不要求,69,1,無,無,1300,112.05.19,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013192.htm?v=1.0,https://www.unews.com.tw/
應用數學系、應數,國立陽明交通大學應用數學系(013202),27,不要求,81,1,無,無,1000,112.05.19,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013202.htm?v=1.0,https://www.unews.com.tw/
生物科技學系,國立陽明交通大學生物科技學系(甲組)(013212),34,不要求,102,無,無,無,800,112.05.20,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013212.htm?v=1.0,https://www.unews.com.tw/
生物科技學系,國立陽明交通大學生物科技學系(乙組)(013222),12,不要求,36,無,無,無,800,112.05.20,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013222.htm?v=1.0,https://www.unews.com.tw/
資訊管理與財務金融學系資訊管理組、資管,國立陽明交通大學資訊管理與財務金融學系資訊管理組(013232),12,不要求,48,無,無,無,1300,112.05.20,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013232.htm?v=1.0,https://www.unews.com.tw/
資訊管理與財務金融學系財務金融組、資管,國立陽明交通大學資訊管理與財務金融學系財務金融組(013242),12,不要求,48,無,無,無,1300,112.05.20,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013242.htm?v=1.0,https://www.unews.com.tw/
管理科學系,國立陽明交通大學管理科學系(013252),22,不要求,66,無,無,無,1300,112.05.19,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013252.htm?v=1.0,https://www.unews.com.tw/
運輸與物流管理學系,國立陽明交通大學運輸與物流管理學系(013262),27,不要求,81,無,無,無,1000,112.05.20,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013262.htm?v=1.0,https://www.unews.com.tw/
工業工程與管理學系、工工,國立陽明交通大學工業工程與管理學系(013272),28,不要求,84,2,無,無,900,112.05.24,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013272.htm?v=1.0,https://www.unews.com.tw/
外國語文學系、外文,國立陽明交通大學外國語文學系(013282),28,不要求,84,無,無,無,1100,112.05.19,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013282.htm?v=1.0,https://www.unews.com.tw/
傳播與科技學系,國立陽明交通大學傳播與科技學系(013292),19,不要求,57,1,無,無,1000,112.05.24,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013292.htm?v=1.0,https://www.unews.com.tw/
人文社會學系、人社,國立陽明交通大學人文社會學系(013302),21,不要求,63,1,無,無,1300,112.05.20,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013302.htm?v=1.0,https://www.unews.com.tw/
屯蒙-電機資訊組,國立陽明交通大學屯蒙-電機資訊組(013312),25,不要求,75,無,無,無,600,--,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013312.htm?v=1.0,https://www.unews.com.tw/
屯蒙-工程組,國立陽明交通大學屯蒙-工程組(013322),14,不要求,49,無,無,無,600,--,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013322.htm?v=1.0,https://www.unews.com.tw/
屯蒙-理學生物科技組,國立陽明交通大學屯蒙-理學生物科技組(013332),13,不要求,46,無,無,無,600,--,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013332.htm?v=1.0,https://www.unews.com.tw/
屯蒙-管理組,國立陽明交通大學屯蒙-管理組(013342),9,不要求,50,無,無,無,600,--,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013342.htm?v=1.0,https://www.unews.com.tw/
屯蒙-人文社會組、人社,國立陽明交通大學屯蒙-人文社會組(013352),6,不要求,24,無,無,無,600,--,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013352.htm?v=1.0,https://www.unews.com.tw/
屯蒙-醫學組,國立陽明交通大學屯蒙-醫學組(013362),2,不要求,10,無,無,無,600,112.05.19,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013362.htm?v=1.0,https://www.unews.com.tw/
屯蒙-牙醫組,國立陽明交通大學屯蒙-牙醫組(013372),2,不要求,10,無,無,無,600,112.05.20,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013372.htm?v=1.0,https://www.unews.com.tw/
屯蒙-醫事證照組,國立陽明交通大學屯蒙-醫事證照組(013382),5,不要求,25,無,無,無,600,112.05.20,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013382.htm?v=1.0,https://www.unews.com.tw/
屯蒙-生醫科學組,國立陽明交通大學屯蒙-生醫科學組(013392),3,不要求,15,無,無,無,600,112.05.19,一般,否,是,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013392.htm?v=1.0,https://www.unews.com.tw/
醫學系醫師組,國立陽明交通大學醫學系醫師組(013402),41,不要求,82,無,無,無,1500,112.05.27至112.05.28,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013402.htm?v=1.0,https://www.unews.com.tw/
醫學系醫師科學家組,國立陽明交通大學醫學系醫師科學家組(013412),10,不要求,30,無,無,無,1500,112.05.20,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013412.htm?v=1.0,https://www.unews.com.tw/
醫學系醫師工程師組,國立陽明交通大學醫學系醫師工程師組(013422),10,不要求,30,無,無,無,1500,112.05.20,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013422.htm?v=1.0,https://www.unews.com.tw/
醫學系,國立陽明交通大學醫學系(公費生)(013432),10,不要求,30,無,無,無,1500,112.05.20,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013432.htm?v=1.0,https://www.unews.com.tw/
牙醫學系,國立陽明交通大學牙醫學系(013442),18,不要求,54,無,1,無,1300,112.05.19、112.05.26,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013442.htm?v=1.0,https://www.unews.com.tw/
醫學生物技術暨檢驗學系,國立陽明交通大學醫學生物技術暨檢驗學系(013452),20,不要求,60,無,無,無,1000,112.05.22至112.05.23,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013452.htm?v=1.0,https://www.unews.com.tw/
生物醫學影像暨放射科學系、生醫,國立陽明交通大學生物醫學影像暨放射科學系(013462),19,不要求,57,1,無,無,1300,112.05.27,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013462.htm?v=1.0,https://www.unews.com.tw/
護理學系,國立陽明交通大學護理學系(013472),26,不要求,78,無,無,無,1500,112.05.20,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013472.htm?v=1.0,https://www.unews.com.tw/
物理治療暨輔助科技學系,國立陽明交通大學物理治療暨輔助科技學系(013482),12,不要求,48,無,無,無,1250,112.05.24,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013482.htm?v=1.0,https://www.unews.com.tw/
生命科學系暨基因體科學研究所、生醫,國立陽明交通大學生命科學系暨基因體科學研究所(生物醫學科學組)(013492),15,不要求,45,無,無,無,1200,112.05.27,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013492.htm?v=1.0,https://www.unews.com.tw/
生命科學系暨基因體科學研究所、生科,國立陽明交通大學生命科學系暨基因體科學研究所(生醫光電與資訊組)(013502),5,不要求,25,無,無,無,1200,112.05.28,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013502.htm?v=1.0,https://www.unews.com.tw/
生物醫學工程學系、生醫,國立陽明交通大學生物醫學工程學系(013512),16,不要求,48,無,無,無,1250,112.05.26,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013512.htm?v=1.0,https://www.unews.com.tw/
藥學系,國立陽明交通大學藥學系(013522),18,不要求,54,無,1,無,1250,112.05.20,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013522.htm?v=1.0,https://www.unews.com.tw/
學士班大一大二不分系,國立陽明交通大學學士班大一大二不分系(013532),5,不要求,40,無,無,無,1200,112.05.21,一般,否,否,https://www.cac.edu.tw/apply112/system/6ColQry_forh112apply_8wzk94tv//html/112_013532.htm?v=1.0,https://www.unews.com.tw/
